x,y,g
0.7473754529651542,0.8416755583472842,0
0.7336213233777898,0.9095667449624036,0
0.8209473413080448,0.9295151722770532,0
0.7958959167763486,0.5488907782411483,1
0.8638194493730598,0.5851602409910257,1
0.8847201886861997,0.511050478885367,1
0.782298864575577,0.904945055138004,0
0.8304092138816402,0.5607786133610908,1
0.15927877810016117,0.08382967670743091,2
0.9652727625066241,0.5603851835326796,1
0.90629816425738,0.8558308059295003,0
0.8604015582351832,0.8490927959432573,0
0.7604339777785435,0.8438520344803376,0
0.8813548789141175,0.8691675186481203,0
0.9108281386611203,0.8741071620567288,0
0.0680135044023431,0.16368435882777493,2
0.15089612929562352,0.13308967989313591,2
0.05458624497600645,0.08741326841989178,2
0.8106153136390104,0.900457330383531,0
0.10712830388507977,0.09317253319096053,2
0.8144918124435796,0.6080508991114401,1
0.180097332991112,0.11988164759288705,2
0.876404511333299,0.845764983974887,0
0.9146223770922441,0.8924017648798845,0
0.8808389170838035,0.5588275377813138,1
0.7781258192376236,0.9111600338323629,0
0.8534941059254254,0.5830425781982983,1
0.8729866379243499,0.5790555496870983,1
0.8771993529462163,0.5121663637296267,1
0.860245475713098,0.5531798305244625,1
0.8311827141603443,0.5237241082490491,1
0.8269876573491095,0.6102942638348229,1
0.7977025121522736,0.5871317219080194,1
0.8232173988961056,0.9071501937061772,0
0.15686172755079203,0.13771908978359165,2
0.8467034952329501,0.8480138093596306,0
0.9613509190747612,0.6139090913451823,1
0.7922895771909251,0.5394443722621165,1
0.8233527193834521,0.9501764239289168,0
0.26779749787046575,0.14709456473106042,2
0.8255192628870685,0.4971661012888769,1
0.7946496806117501,0.9166724925143698,0
0.7636020309196274,0.636404720275372,1
0.8690648425087121,0.5752034740081982,1
0.8663365529950867,0.5387671127600697,1
0.8772652933116212,0.6070622887516783,1
0.8511413739403547,0.8561245299275908,0
0.9276367892683768,0.9225166935161,0
0.9934275487466246,0.5253045683099906,1
0.08737691039135087,0.14618106699073818,2
0.09964673286615483,0.14479926554681288,2
0.8498990014113066,0.87850497710146,0
0.17613901815696498,0.13475604585043272,2
0.8459400320914352,0.5238464909841182,1
0.7565457202924737,0.5529547082683097,1
0.7603674797339712,0.5923892024867932,1
0.12118462505898087,0.10427687151426318,2
0.7062847861987203,0.5720959276904481,1
0.8164293528643207,0.5294789190738386,1
0.8743660351809186,0.8975552517470093,0
0.8093562216121752,0.5225235289062514,1
0.0789175704770137,0.11786812015806758,2
0.7845407416486566,0.5685093191989484,1
0.899907437859219,0.6008317102362629,1
0.8238017417173527,0.9418648024409708,0
0.823986670041459,0.5316197032337638,1
0.8222061780210713,0.8384844227814684,0
0.9168039647085877,0.6107043043532363,1
0.8589580934597107,0.6246123020948569,1
0.09594589398770426,0.13421359844637665,2
0.07160987754064613,0.2142214959839437,2
0.8620217642309469,0.9066505098187159,0
0.8041492323373904,0.8598865067687949,0
0.15145781147802972,0.18388553538144192,2
0.7631704163414119,0.8619730806020106,0
0.9009303955864665,0.5354799412144821,1
0.7930465118495811,0.4739612870871917,1
0.8537069717775657,0.8695403292365622,0
0.9541204169390851,0.8855399948373834,0
0.10562405948830145,0.16552347078858842,2
0.9073135728951254,0.9518964985144489,0
0.9093633783251827,0.893678009323718,0
0.9174708566343377,0.5758742781169515,1
0.8113550181761748,0.5027164662524557,1
0.907076963393832,0.9563593369567236,0
0.8534641481027485,0.8510136053801323,0
0.14790504879847038,0.17960106576280838,2
0.8520554998157144,0.515712971792377,1
0.8395491209774151,0.8860371784247967,0
0.8812483740829958,0.5925938198296251,1
0.8286288882459539,0.528061465571193,1
0.7632422550884261,0.5495529399467872,1
0.8166159386195645,0.5608592797751083,1
0.8751228445337443,0.6221606787012116,1
0.8199417144837453,0.5074810842880406,1
0.8110185069805802,0.5258857424407114,1
0.7685234820781269,0.8926878047042198,0
0.14764510751221754,0.16203278593563508,2
0.10162125457383125,0.1996170947426293,2
0.20427011724077254,0.17702059053579738,2
0.8728275348969519,0.8413990098650004,0
0.14641425741247244,0.14166157938912555,2
0.7583902902727424,0.9062200508318167,0
0.8838911874986238,0.866755876039278,0
0.8726932121219036,0.5382745524685653,1
0.8330790400879822,0.5464683290446906,1
0.7559354935050313,0.8466669448626483,0
0.10896804202985921,0.14059345903041398,2
0.8731875262870934,0.9349838247566127,0
0.15174159656820663,0.1630274817844839,2
0.16789123537724454,0.2290439955941942,2
0.9681367666061783,0.8821520831503641,0
0.751226536642989,0.5522917472022987,1
0.9008969277087194,0.5355864054295993,1
0.19468778148645974,0.1376303106217301,2
0.878988421636582,0.5998388729792612,1
0.8440305092817202,0.9020736792262345,0
0.8202694585475738,0.8586974049333171,0
0.21814223457793905,0.1309338557955797,2
0.7392223558229817,0.8660576470243835,0
0.8073526584554938,0.8951058841869048,0
0.9508016219334975,0.5612748752723243,1
0.7415261396790161,0.5612992427716414,1
0.7941333485926421,0.5276020432544088,1
0.8481732438606844,0.8750076876221908,0
0.7371173826874485,0.564200463352559,1
0.14364152107136252,0.092050508317703,2
0.8838656477407945,0.6065614751874822,1
0.8293524518127656,0.8553487486746463,0
0.12036571401392154,0.1083096370264629,2
0.850553202234943,0.5602121394461113,1
0.16185991553779638,0.17010576373423358,2
0.8332836702323618,0.8894389716200105,0
0.8165663168075329,0.869207138233854,0
0.7590872019898893,0.6142054351067276,1
0.7022323407067325,0.5586688084539275,1
0.15168841077947282,0.14485856804298863,2
0.2123993906351181,0.1996022874500306,2
0.8955666088270797,0.8474537999589928,0
0.839043930473226,0.933072800704482,0
0.7323429360252038,0.908751780694638,0
0.10709683902137251,0.1953238870954211,2
0.808781092187612,0.5308794534172256,1
0.9130222050275806,0.5673979491163194,1
0.7640273499307684,0.8817275524787088,0
0.15825649480626952,0.16136861312295425,2
0.8595982564756222,0.5155838870833663,1
0.15718125076014933,0.13884535441212226,2
0.88805143369862,0.5487951673729125,1
0.7976093656241915,0.5951788925018887,1
0.9929431738481245,0.5276269229632878,1
0.15431045144206573,0.16388641149580568,2
0.8753761758372545,0.8643417061994094,0
0.8588428314975147,0.5207866763110279,1
0.8740090927421876,0.8856687334165891,0
0.8397623318511777,0.5449389397844991,1
0.7807659511053358,0.8854918326920497,0
0.8863956684052516,0.4926340106890896,1
0.8465873558833127,0.5564092346114494,1
0.83171766472803,0.8610556487934238,0
0.15589755401607247,0.14672409754926302,2
0.9102839293207513,0.865015713101593,0
0.16729129014370803,0.1300575350353944,2
0.9071346463282539,0.864361664291868,0
0.7954422111878902,0.9023114757563174,0
0.852063030146589,0.9351956091412416,0
0.17036258967420148,0.16238741181339206,2
0.07962224954305891,0.18865495006025995,2
0.20022934788221491,0.20447800438506814,2
0.8612704326781404,0.46463607510908833,1
0.8592545660469213,0.8539894800286194,0
0.1227410148358064,0.127622055232554,2
0.8400828647123159,0.8961624205553425,0
0.1302429804748546,0.09513239277585767,2
0.842377027810131,0.887855097057713,0
0.8129681083212106,0.5464292816381969,1
0.14528743770668018,0.1755778502151112,2
0.1212430211520168,0.12707153279142647,2
0.9389066416161959,0.8949224297748914,0
0.8112759314997939,0.5153942143065209,1
0.7801722888165147,0.5908302467822161,1
0.7438107574161152,0.8653232157480475,0
0.8788559509266248,0.8614647942054563,0
0.8011540759190985,0.5758959216436743,1
0.2131055879503124,0.10373812487985157,2
0.0894456066034287,0.1047721714265959,2
0.738146549037227,0.8923845912935184,0
0.8722487350445947,0.5418279728547262,1
0.8785501274834437,0.9134347822547314,0
0.8221957298872837,0.8354199263492639,0
0.7900277808340967,0.513620022026071,1
0.8188590888434311,0.936261025894584,0
0.73652137065446,0.5418797974235301,1
0.8459689898553733,0.8446627605443071,0
0.7740794310946526,0.8716130543639753,0
0.8828915429216373,0.5248304615559339,1
0.7994275984013396,0.6171568449655164,1
0.161908521077072,0.15829705062835142,2
0.7140271354707481,0.9452460204685518,0
0.8625422393905856,0.6189949145718376,1
0.9278568184452036,0.572034148528932,1
0.7850026727465098,0.5876922412945508,1
0.8635866335134965,0.8989927918925664,0
0.0858420920572791,0.1285699256052507,2
0.11087903263336985,0.14554047097669282,2
0.06707527397354113,0.16588337822904392,2
0.11673278464794856,0.14994627634909613,2
0.8120698854689339,0.5899075411464425,1
0.12221675301683116,0.17660340582785522,2
0.8301685471013671,0.8790885724908567,0
0.09618797810176322,0.1325291812515798,2
0.8148479281158292,0.8902454746078514,0
0.8401432457303732,0.8644919871610361,0
0.12592559395691216,0.1424066816243138,2
0.875240773226108,0.4622413491633257,1
0.7749758074171612,0.5229014330551659,1
0.7711256981145904,0.5280929029062881,1
0.14013489851786615,0.15760674557530413,2
0.13607648874304595,0.22924393837842938,2
0.21730308232913206,0.09352731788939894,2
0.7933476405077595,0.9665547526916394,0
0.24558752938346526,0.198087600421398,2
0.8279845142252902,0.8646894153127993,0
0.8350254030382054,0.5384108645761078,1
0.8497758763956185,0.47480082785191724,1
0.15997249823088355,0.06347752876979196,2
0.12440394524978865,0.15762994706381905,2
0.08337479033673356,0.15598061044591904,2
0.836248804619695,0.8396527840919743,0
0.7619999864778382,0.8459450479958193,0
0.12662819863724128,0.15103894696593273,2
0.7518419858740242,0.5190165810664138,1
0.8590411427740222,0.6132488851500238,1
0.8597757747281078,0.9187391036297572,0
0.07728520158697777,0.09564789236236232,2
0.16464188357583726,0.12960300079873593,2
0.8154602683206533,0.5288850838248182,1
0.10567832391948728,0.10029633093983803,2
0.8406895455456124,0.5190039282328368,1
0.8344713324042603,0.4905171983530521,1
0.851253179442558,0.851483345047118,0
0.7901634463396956,0.5383810183059508,1
0.8583093555508989,0.8207135586169716,0
0.2109689728045637,0.08832202964288893,2
0.14784224409897345,0.13370238971325749,2
0.7825645326345534,0.5971077813626708,1
0.886627754692082,0.551342887807353,1
0.8028633788369021,0.48069379987100225,1
0.11630099951710754,0.14597719447567087,2
0.16030355986664613,0.09704983335567591,2
0.896536747550573,0.5648094519460503,1
0.8658105576754556,0.9089915734877243,0
0.8387729245260149,0.8633712641328216,0
0.8438834048574936,0.5568700027443075,1
0.11651540326627086,0.1762193668299642,2
0.05287059895162921,0.1731166443992157,2
0.8411073831347922,0.9438531039664559,0
0.8098584669569144,0.8326027112660488,0
0.8052957922147044,0.9770128479665103,0
0.7808620741457291,0.574050217530646,1
0.1290234961246633,0.11250141922234397,2
0.08999389519421491,0.08364661883895474,2
0.12989080920935753,0.16414673188232926,2
0.20976655861974372,0.20469690404764124,2
0.8312537631811729,0.5276119273951896,1
0.8199217276395885,0.5201308891795581,1
0.218250541235323,0.16838081259099474,2
0.7645058416214698,0.8846789211502939,0
0.9069909042675096,0.8931589127893114,0
0.9018457402405196,0.5548933411723498,1
0.7776407686480539,0.5500247616751682,1
0.7969710569564126,0.5804976418465576,1
0.8574460965364636,0.5803350855003429,1
0.08681494952777674,0.043030267596272986,2
0.8414858975611053,0.5827318094781528,1
0.19209836037844252,0.08898466289191276,2
0.7826135603464996,0.5733044622861307,1
0.9099028169628572,0.5332392816085769,1
0.8262277591358691,0.92981508019866,0
0.7700384452476708,0.5800226936270868,1
0.8175564360989565,0.9024455647394863,0
0.7639626564158937,0.863344951476773,0
0.8306547371590366,0.5842955461866756,1
0.1309427336597258,0.11399634554038501,2
0.8236108471367121,0.8806302856734489,0
0.887011643393045,0.8779549916041796,0
0.8092081218808553,0.9082891757827586,0
0.7154296412292274,0.8709690645265946,0
0.7218555649657167,0.6026676420969274,1
0.11480715799076263,0.15852570633091184,2
0.9387580599892045,0.5007892216808246,1
0.16255123109991576,0.13277431878461654,2
0.14958567457264932,0.09821338759894227,2
0.84907120388957,0.8885026801192352,0
0.8778228424623649,0.9195797144864463,0
0.8027857625773294,0.8527194877331961,0
0.8617111607380676,0.5879237239039631,1
0.9845292179910135,0.5640756950568292,1
0.7690756193755149,0.5634462425556119,1
0.887931366063663,0.9138038007312648,0
0.8377836046473803,0.5807386313010887,1
0.0979101996297364,0.16869329981802395,2
0.16096810875912793,0.04565972975924232,2
0.824607734991764,0.9074319944932274,0
0.16715047994627125,0.1186113902823,2
0.7947795328578069,0.5758990255807092,1
0.7288516491181476,0.9256752990535964,0
0.7696637074611283,0.8627377911759163,0
0.9129578351586065,0.5584873849924238,1
0.8672374293811689,0.9349029611795683,0
0.7043394089883059,0.9324525989162733,0
0.8029121161066881,0.8582709755383336,0
0.8804171082577449,0.899715879308649,0
0.7979082898739902,0.5092139823985552,1
0.21794663818620136,0.14802602302204299,2
0.16663048525924984,0.1792075093446439,2
0.14349566568806926,0.2186414462389526,2
0.1603046757615587,0.09458615344878168,2
0.9275927742459475,0.5762495772023909,1
0.14952592518983165,0.16872421239047547,2
0.8524799592674496,0.6009223213939037,1
0.7902572301555395,0.8682111772622845,0
0.052348035864676457,0.15744535224989697,2
0.8664554623900127,0.5493386732029124,1
0.9070331183445306,0.9269511789392171,0
0.1297078410123615,0.15828339206401215,2
0.8573962452290218,0.8433148640406632,0
0.7899712604184144,0.8676509640818475,0
0.8496140398141272,0.8637522607327097,0
0.8536997308414235,0.897708287837585,0
0.8230040362529591,0.5354323292941254,1
0.06295510726552611,0.1742167931896229,2
0.09675031390241429,0.08776091183701251,2
0.824783207620229,0.943762524188863,0
0.7744572931872487,0.5546347700483036,1
0.13850002741676648,0.1200469071100817,2
0.8622201061460988,0.5682353632216985,1
0.8961112990725109,0.5130839885065129,1
0.8558158406644573,0.5382328266544126,1
0.8263686783892039,0.9250315858825331,0
0.10347578632514032,0.13601518581003386,2
0.18484720290441223,0.07654461669492202,2
0.1622073347726941,0.1998189853737174,2
0.18013380384774463,0.13833620688173182,2
0.8189817525884845,0.5205809885035004,1
0.8963517845112368,0.929046829457983,0
0.7976260390069703,0.5304816270982071,1
0.10989450313240895,0.11953188550498994,2
0.7538321658349652,0.5604397940025719,1
0.1784996150627579,0.15257627660323614,2
0.8983070351452109,0.8969908654731581,0
0.20572829199780557,0.1437644241193725,2
0.7032940057385892,0.9152142010293942,0
0.11629031283998625,0.09629664504144397,2
0.8496459992056878,0.5770186190295448,1
0.9512456548620657,0.5333636621659842,1
0.21207977801715439,0.1456096572476569,2
0.7639213268602025,0.49255973965551747,1
0.7956080340447708,0.5096887227991639,1
0.27481674212954577,0.12922337539677914,2
0.7804454632216694,0.5693137253450975,1
0.2126362897874543,0.2202019892423519,2
0.9273293890027653,0.5028485355737145,1
0.10385251199559242,0.19242006444693632,2
0.8207408534701031,0.4755098089956236,1
0.8508481348487069,0.5061344306112467,1
0.8397317912143649,0.9301845276118222,0
0.21854391493717243,0.227347494350983,2
0.22702469262896835,0.12180541788896798,2
0.09009140304001084,0.20362710346757484,2
0.18598613411174467,0.13510598362417536,2
0.09191212743970106,0.18189647713428803,2
0.806763629646513,0.5602421880277935,1
0.8488889918379992,0.6619514252220439,1
0.9028480172362819,0.8395785983608682,0
0.10997168335600543,0.12524508701199882,2
0.8007056964088145,0.5190136685276769,1
0.05532681989456306,0.16725253525749922,2
0.7901679357549223,0.8242913976516493,0
0.05276897881648773,0.23310180084153853,2
0.8020219284981563,0.9004443279190428,0
0.7264112339465549,0.9044493301541574,0
0.14035241842025264,0.18791668071776596,2
0.8304407443771963,0.5445831712826666,1
0.7489761431051646,0.6067925732895301,1
0.1224598038587858,0.10921015085121905,2
0.8118879255004636,0.9635851483263573,0
0.8340158925314383,0.9368640401483967,0
0.7636428459409467,0.6148481334239393,1
0.8630708380533952,0.9187005253143338,0
0.15758320261287923,0.11082518664755459,2
0.8236618124307808,0.5157059572744191,1
0.13667335398377495,0.13521352556599503,2
0.8243162958969834,0.8201709027046915,0
0.6885742043477405,0.8870479079498101,0
0.8723955236303009,0.5689786537505388,1
0.1691034130027363,0.11308385479616595,2
0.24731728715583307,0.15488863713954454,2
0.15902667540784665,0.18579023241779813,2
0.8127996767590098,0.4929992322887205,1
0.15843904620486604,0.2073336661052933,2
0.12386450610805483,0.1480469291548952,2
0.8165588235488398,0.8716401512289023,0
0.12746293399372421,0.15589359390164714,2
0.9228594245301656,0.846462763581563,0
0.8380717793115586,0.87341916566096,0
0.8646373572321822,0.8494214080868983,0
0.8138848766104569,0.84740992164487,0
0.8637870141264409,0.9563544503404728,0
0.822651724297451,0.5258114924188643,1
0.9190932605672271,0.5632163132155276,1
0.8081004301967603,0.5496218289667025,1
0.776066594167953,0.8965121137371395,0
0.13032412278931388,0.12300771060373433,2
0.8409864793114035,0.5418086349728986,1
0.22611533051168312,0.13047287357436044,2
0.8487606549114961,0.8952373651216262,0
0.8329395058881846,0.9677135615286961,0
0.15365730276975487,0.18539800824102826,2
0.16533553319162597,0.15475599371977083,2
0.8149274576635257,0.6079694832188942,1
0.7835780789618259,0.8234940540723543,0
0.12211028269798613,0.12493269916015315,2
0.06642364018568386,0.1263224925954896,2
0.9418590493837575,0.9195563147926367,0
0.8739569674822524,0.5652870901552188,1
0.8519145199301108,0.5831083298944012,1
0.7279793496019419,0.9179456907142817,0
0.790100977947017,0.8352481396467231,0
0.8119551708589179,0.5690063484059129,1
0.8412253370569411,0.5357421624605805,1
0.8296332198482046,0.5550300654923961,1
0.773765957205254,0.9455684964460626,0
0.9727468057471295,0.908441774512128,0
0.8167877326096933,0.8416410922696587,0
0.133058414365131,0.17581594771757642,2
0.26829836572683363,0.19287745880139895,2
0.19515304237766684,0.1754497802466068,2
0.9190932780795091,0.908472541390462,0
0.8078618123264665,0.5419843099775015,1
1.0,0.831469190234578,0
0.839712631349522,0.8722223605062145,0
0.8671049223911116,0.9796633828595063,0
0.7827273024259899,0.5392132256689354,1
0.17343340466604928,0.17322509709610545,2
0.7509070967238732,0.5769854760130749,1
0.8194627364833325,0.9028158473939609,0
0.8020319285037854,0.8543672062581007,0
0.8263209932209756,0.5529250621238675,1
0.8337147974978409,0.5354194787059026,1
0.7588394300064428,0.5681283310525311,1
0.756148291325532,0.9245224702516107,0
0.7181278273644984,0.8417085255807782,0
0.7286311050009449,0.834224936225707,0
0.2114930912784474,0.166527694222656,2
0.8662829827810559,0.8517373313236645,0
0.10454064973846955,0.1395613704430445,2
0.07731648489006909,0.14479009932517667,2
0.7730374166373499,0.9005996418883759,0
0.9438030819822996,0.9441252745404904,0
0.8619558333236423,0.5591580752598209,1
0.739712453949894,0.9169044420521032,0
0.19138618586787842,0.1490278454563439,2
0.06628736609101171,0.13494639050134388,2
0.8165862149312011,0.9606716664240573,0
0.8172589062922674,0.9128949755848743,0
0.882283434836806,0.8751929774393019,0
0.8799272773823861,0.9115345230744186,0
0.13002470711010644,0.1876014521140551,2
0.8302568020080157,0.5802118327535253,1
0.8183955863409931,0.6360149183283428,1
0.8536390992979526,0.8258800785605867,0
0.13743287808579635,0.16783692110702803,2
0.7632229713644134,0.582603487381784,1
0.036841858622558454,0.1450370409218662,2
0.8010373567592475,0.923800126211159,0
0.8946271033948583,0.6011780539746229,1
0.1743698546212537,0.14949546792928947,2
0.8145985419198789,0.9037646063880606,0
0.10267659693296655,0.18414584867360334,2
0.9658536403368482,0.5518165609780787,1
0.789120482071078,0.5018185770524188,1
0.8729760527259456,0.8933430509354775,0
0.8293190035975888,0.541003990575079,1
0.8825531354878168,0.8769562196290419,0
0.12687821291731938,0.1258835343160286,2
0.7840552474300604,0.5394166793735261,1
0.9044778029040521,0.8852278882987878,0
0.8441922277192361,0.8970227296625323,0
0.07384304200451941,0.11218413807896,2
0.8240389355904203,0.552268237536403,1
0.9040723697105287,0.8493294380505509,0
0.1250017077538897,0.08422509660683875,2
0.09755871505418484,0.13769106933570613,2
0.8018171887526399,0.5743421027055177,1
0.87529844381979,0.904940751381397,0
0.9074986816266837,0.9416356351444548,0
0.8835669736893084,0.9120710413409742,0
0.8631604711531127,0.5352295705973793,1
0.8325660674930235,0.8673879468950995,0
0.10941931821127582,0.22661835195481267,2
0.7593836982271565,0.517819056346053,1
0.16740336161270775,0.1194088479326153,2
0.8224306096681646,0.5759018962306395,1
0.8548056647796067,0.910632027057916,0
0.8247005192696453,0.904227232588662,0
0.1575801905269575,0.14491666817197424,2
0.8403921924801399,0.5665825004587907,1
0.8357452964326368,0.884967544482697,0
0.07141523809471867,0.17858717847788508,2
0.804258021244657,0.8749790272580504,0
0.8308513815240139,0.7936970579309597,0
0.115794635654075,0.1549064402870693,2
0.7707874744185885,0.9278358667678508,0
0.23538770862766237,0.15761485356899363,2
0.2247201363436129,0.1393360944749446,2
0.8500087803505074,0.9126461187945025,0
0.852593734062305,0.550873179204127,1
0.8374687153093838,0.5616400126768601,1
0.1388947941874159,0.14660026731391684,2
0.12965378463599914,0.10431770458471606,2
0.11042835302376364,0.22899624568952948,2
0.10035733958061299,0.10760997076416284,2
0.7917871941815131,0.57812646346371,1
0.17716640199577544,0.16320871967927508,2
0.09222504128105219,0.15043091998758323,2
0.7641915445968894,0.6139296082080502,1
0.9426937558805509,0.5187092216736964,1
0.21776748782772928,0.0902261996873368,2
0.761280355523323,0.5395475036747575,1
0.7685472445438853,0.9042345829447676,0
0.8598272138389722,0.525651234948106,1
0.903559099838431,0.5179371733872424,1
0.8516101096487125,0.545702274315698,1
0.09593297074022794,0.11960314957211488,2
0.7845596207054851,0.597822188953489,1
0.8664677960217134,0.5695208865168602,1
0.13932956097279592,0.23092987412044214,2
0.1140996220372068,0.18752111570907048,2
0.08135201545783594,0.10506285791417913,2
0.8352187842008849,0.5186984860305566,1
0.14043632816506535,0.16408113044049683,2
0.8578764651335575,0.8843202673838539,0
0.8448637758518633,0.9001077588649381,0
0.8003759004633837,0.902620282865843,0
0.8338247617749416,0.8965486413509608,0
0.8195843132953304,0.8821293041379736,0
0.8249265709516302,0.5017606530408943,1
0.8598592339100458,0.8427996082714755,0
0.926381964545957,0.926732908037335,0
0.8792686764406161,0.8991648499972965,0
0.8132319392988843,0.6019454204330882,1
0.7176276411833105,0.5723066929618686,1
0.8223068291171312,0.5197761534983072,1
0.897013973880854,0.9610166686041535,0
0.7991570246749187,0.5362078875266523,1
0.9390042448434641,0.8385346249230297,0
0.8500048701938367,0.6028471160084874,1
0.8891640809727193,0.9054880084031323,0
0.1181469997380164,0.17590730925994053,2
0.9167747917470095,0.901771292691135,0
0.7793739633181711,0.5477206414477949,1
0.19711363544743554,0.13454514902018128,2
0.8020436859216041,0.882231466721564,0
0.1909089277503084,0.12864867438562883,2
0.8815641753151844,0.8633608471858527,0
0.8421959387112995,0.5352294483616005,1
0.7620095594906184,0.8491528538457991,0
0.7738009464147663,0.5554363424083463,1
0.7155668318609654,0.5005667693977521,1
0.1624672021613024,0.07153225831544469,2
0.7945101812121056,0.9221643977269027,0
0.7973789381380234,0.586108406857655,1
0.1824473986309766,0.12204644164706041,2
0.8934305698289091,0.839536445835372,0
0.21794261920056818,0.12729548136973395,2
0.1613345712358436,0.1756357709253878,2
0.15942228799547065,0.14430943615395198,2
0.11475923220696466,0.1627428366682484,2
0.20611050632815275,0.14782127366711367,2
0.21371706461290843,0.1624441641297979,2
0.192723532163934,0.15070108974919394,2
0.14622271989651092,0.16197925302641608,2
0.8785647880713584,0.9398951066953092,0
0.8137763527815562,1.0,0
0.21112283644265756,0.10768346772915938,2
0.8385653091342933,0.9217352511111212,0
0.08286005798721052,0.1718732935805123,2
0.17554815700648446,0.19120806749220115,2
0.7670247425967447,0.9047451465941352,0
0.19067736631907056,0.23134001666123594,2
0.15072247387214438,0.10841961732721661,2
0.8503133854267241,0.5449309508673172,1
0.15646494459585597,0.11256407534534868,2
0.8034956114359334,0.5209210676847067,1
0.04741481490627669,0.19148813548105925,2
0.9168963248891164,0.8751181092355678,0
0.21239144043615785,0.13273808030123735,2
0.824970120449846,0.5259065314929611,1
0.7978340132580231,0.9176157290972002,0
0.1765852616956503,0.1512799830172437,2
0.9028158261028312,0.8839442317935599,0
0.12304090309121418,0.1325651414044065,2
0.1601756012047087,0.1713427821863518,2
0.7893011771312087,0.5862283760009356,1
0.15606618255121124,0.12310445959089966,2
0.2307591539663328,0.08301161975339522,2
0.8343580884032973,0.5202835621803343,1
0.7531817985455672,0.9459347811069148,0
0.8358378927908678,0.8948651715053866,0
0.1794736842652356,0.14472381161395598,2
0.9076807833288993,0.5647283933673299,1
0.8437379567692151,0.8439770277943057,0
0.7721567227322851,0.8855632914666556,0
0.8057329997215195,0.4747873461051025,1
0.7170008448792562,0.8609019890789846,0
0.7361414884959163,0.8804969094332784,0
0.12176050757835605,0.0705937419199772,2
0.7819339519498983,0.8742864906811099,0
0.20487210482525076,0.1299057944744863,2
0.7985447673741118,0.9463421380119652,0
0.9226031064608813,0.8792179523179795,0
0.7877663863572641,0.5144442732472047,1
0.8124093465362466,0.5302790261928122,1
0.21443410508912827,0.06382366331736461,2
0.2582697469393961,0.17155347687319372,2
0.2335239380313544,0.10650001590950453,2
0.08783398608301968,0.1575237298129616,2
0.8271813797837604,0.9103654446526525,0
0.9489933630981731,0.5707722414691694,1
0.8073967394488863,0.8636516699501765,0
0.14855806820856415,0.1984644184160415,2
0.8678600781560531,0.8952632130192433,0
0.19545489922073628,0.2028988281223475,2
0.20353649331761162,0.11360822387112662,2
0.09979587153356057,0.15489064586652057,2
0.7414301511757194,0.8954259408480876,0
0.16928550616685684,0.17447630973197437,2
0.10662437520618506,0.09814244520125714,2
0.7910302392176976,0.5925110820341808,1
0.8142975122408109,0.5703647095678976,1
0.7470796314148289,0.5875632696978681,1
0.8099496656619241,0.5487025083332665,1
0.21953141918878985,0.12202832264161456,2
0.18915736214677958,0.15313426251208695,2
0.8698311975061975,0.5675509106981816,1
