x,y,g
-1.211678778277259,-1.2468857034668994,0
1.663584897191907,0.34300941635673854,0
0.9790931668572626,-0.009582139637599706,1
1.5588948611943594,0.6709947516111859,0
0.7774611037215345,-0.5252460936067886,1
-0.9584490005763536,-0.29081033800325545,1
1.6709033488978684,-0.12377312156461744,0
0.2840149682492494,1.736210640801153,0
-1.0929619489896154,1.343274598858077,0
0.7553318828461397,-0.47773403698263206,1
0.3088960297782865,-0.8175169823983999,1
-0.39189887039311694,-0.711219629754334,1
0.17126800374861795,-0.9268966243384911,1
-0.18709525434065777,1.683809840050787,0
1.7283446025167228,-0.30994275605158994,0
1.347025173205762,-1.1091064432258544,0
-0.07902924243556153,-0.9490167590404937,1
0.7684178048102507,-0.6331962713306228,1
-1.8366117288004933,0.27859141043932995,0
-0.4087321114968605,0.6844000918112088,1
0.12776446615548487,1.767620091997068,0
1.1711637732707436,-1.4505334314378917,0
1.3546145642568779,1.125726301065206,0
-1.548713534286886,-0.8880290625395542,0
-0.9294746151409905,0.1301045376276622,1
0.7050746526844824,0.39683920960188984,1
-0.8582033861754308,-0.17522003350853693,1
-0.32953634050972375,-1.6451832389567813,0
0.1810710843406561,0.9383798705576286,1
-0.25164027929214006,-0.7491080154214452,1
0.5451997414244324,-0.5450884418258984,1
-1.5194238150632569,0.8988298486534188,0
-0.9310798629145924,-0.01757457656759377,1
0.2811875796948756,0.9359001711124256,1
-0.7761104534639971,0.043885222338595015,1
0.565019653834357,-0.7034958796099372,1
-1.0787558964245123,-1.2048637462671679,0
0.21559524208763378,-1.7308056210051426,0
-1.2500207641530037,-1.249364980918747,0
-1.4828937909287043,0.6879163780678154,0
-0.8045980389486795,-0.5079273954864831,1
0.6121456336704701,-0.8124226722429028,1
0.9496561720676645,0.05730373594146935,1
1.3188601679235985,-1.173978276600979,0
-1.09994738085894,1.3737796413606067,0
-0.6770719769855476,-1.5939002108440228,0
-0.8388139763948639,0.3059081833508047,1
1.6798037719356989,-0.6151851898877824,0
0.5007983129353216,0.5699048714804948,1
-0.6711962792781253,-0.6904880350656142,1
0.9166816831399665,0.4473085171658064,1
-0.8253916349392815,-0.3991684957167754,1
0.0945809443554773,-1.6934356382379523,0
0.12606849861099392,-0.6776107944325623,1
-0.2863999986968047,-1.5976653377712127,0
-0.04953691632743945,-0.9893160667253479,1
1.6304565270635687,-0.6105572768334302,0
-0.7889744347288076,-1.5898289691787193,0
0.8120525943480137,0.059764760840692134,1
-0.905551149109853,0.14491462297947447,1
-1.3129340627485064,-1.1891747805061679,0
1.5374789064451302,0.9920062288325755,0
-0.8163398337891199,0.39688855385962296,1
-0.5920387524574782,1.7321939898936953,0
0.06272100312031087,0.8346590308319687,1
-0.016271787592218895,0.9235171197877097,1
-0.5592691014498179,-1.8150645393686202,0
-0.593046183053769,-0.7834923537211701,1
-1.3468996811334082,-1.1459259025479376,0
-0.9769822046048702,0.14386815944474457,1
1.6340147594959924,0.1577361882501187,0
-1.6915996470945758,-1.0596215533337188,0
0.7267973587343718,0.1945675337166916,1
-0.7321458191771625,0.5254646928406201,1
0.7480754896033749,1.557115069628575,0
-0.14276753731278138,-1.7118208108491886,0
0.039355525119801886,0.879969258947263,1
-0.2298980376858231,1.8480615680050396,0
0.528604113706668,1.6575961616096855,0
0.3951860143325243,-0.6645910654356094,1
0.7557408027559281,-0.3782642947929243,1
-1.651780192579873,-0.626240818465996,0
-1.082388222377538,-1.2761906538501817,0
-1.368312969080802,-1.3006565319220447,0
0.6035382173494778,0.6670285279620857,1
-0.7658423805964398,1.4430538242542141,0
0.5957007438687724,-0.46885384161494653,1
-0.9367230084605662,-1.5152232577229068,0
-0.06940611595813594,-1.7772194665505205,0
-1.7592892482921252,0.08502419769948015,0
0.3753427478470272,-1.7589020282372902,0
0.015443145124407564,-1.7778497130701385,0
-1.1786271914374142,1.063149592919941,0
1.7359184155464156,0.4028485181505252,0
-0.6322757559826018,-0.4189184182153279,1
-0.10373544538968284,-1.0103876902119955,1
1.55674537279836,-1.1297598179457147,0
-0.5747270815344973,1.6646823639725468,0
1.7589471167266857,0.5030652216478118,0
0.15529315335110086,0.9464950336919901,1
-0.6940883547367789,0.34720253282158436,1
0.32051131276436984,-0.8875826562580849,1
0.9846757804253851,1.5604436374783162,0
0.1014804817922774,0.8902786933753826,1
-1.0255838202975258,0.06075222034099371,1
0.1330064172639142,1.036781481552741,1
-1.7028929982411847,0.5825076892055052,0
-1.3097843130278708,-0.942018850840515,0
0.4440865537276962,-1.7075458519952207,0
-0.9133499371734543,0.3230133999443021,1
-0.028955562618639002,1.853835326607486,0
1.7168368264544849,0.15701403114665852,0
1.6513280477437546,0.6810577105401026,0
1.2404535791754416,1.0456715592104988,0
-0.30127106188018493,-0.8681389197871093,1
0.20118657853422822,0.815027850918984,1
1.6180638879018758,0.4221769139096529,0
-0.34586930118402903,-0.6778208567942535,1
0.7652365261804278,0.4999650124732078,1
-0.2323339487443375,-1.7971974148440388,0
1.5169308286340177,0.7753592249995687,0
1.7113466893225515,-0.7260736092866291,0
-1.223523165179167,-1.2466794825228327,0
-0.5429884119487137,-1.6704655005326803,0
-1.0813918750953522,-1.5529431677463397,0
-0.3073078252926056,0.9023479081467121,1
-1.6816851953766505,-0.6480809754339494,0
-1.8349822376805658,-0.3142831065668963,0
0.4493634733559989,-0.6689978012404508,1
-0.07052128579425665,0.9089270728016419,1
1.069018531800718,0.289576239157468,1
0.2679970133731607,0.8369459451708998,1
-0.2828100958572391,1.7759640414948101,0
-0.31214744137247885,-0.8756970255783726,1
1.4240419750476625,-1.018344755978987,0
-1.572979021507292,1.0400621444715505,0
0.44348496590522934,1.74318785231306,0
-1.366103349929143,1.1459847610509082,0
-0.9922204156638103,0.3993420972084943,1
0.7116278683939964,-1.56329508712705,0
-1.6229421285285544,0.7286171667095024,0
0.9640779028960949,-1.5084536046694519,0
0.2891893941010268,0.7886894024488842,1
0.8601543087709351,0.20987605848021312,1
-0.08878163233170279,1.7391709634035086,0
-1.956567845152161,-0.046330833363823765,0
0.14563603033664818,-1.575054212804755,0
-1.6724067244504113,0.6774818137433319,0
0.7098133212178516,-0.3023907988764287,1
1.7396514241721173,0.10704841072884208,0
-1.5273324308863316,1.179862369818847,0
-0.8382240787547423,-0.5040197778064375,1
1.7505279983338984,0.4475679917454625,0
0.15489364332631367,0.9185831542203782,1
0.9677772037305321,0.2591635784355687,1
-0.036045594335150755,0.7369616804385773,1
0.8843859824325033,-0.3285223832091801,1
-1.7743737556329866,0.13005818398407432,0
-0.08099212633250973,0.8391446429363225,1
1.6241266982292764,-0.8011261660576915,0
-0.4034621016072245,-0.8441127346799374,1
1.545089024853872,-0.885504727890928,0
-0.40641977494521186,1.7826751998900274,0
-0.8241164157034536,-0.3198861323377262,1
0.454473538492136,-0.6986227885391294,1
0.28960620192442627,0.7141864866990328,1
-0.9783119990404274,0.3571487063211356,1
0.7729007866072327,-0.5150096281763326,1
-1.499124925310248,0.7076784564683656,0
1.7595922714352839,0.35400841850795955,0
-1.5475920926519307,-0.896439586861269,0
0.906845792087173,0.3116410210371768,1
0.6801532875436533,-0.37790330144371304,1
-0.1517309248237347,1.8166863417751673,0
-0.39859170374024316,0.7106758696236964,1
-1.6093236143689127,-0.8464115975704766,0
0.42349143717601123,1.483776769731841,0
-0.8263924370923628,-1.7107972867448986,0
0.5257065001888392,-0.6997430496337014,1
1.179744218282578,-1.2135610246885955,0
-1.5237588469716947,0.9825208522614405,0
-0.5490617494597427,1.5368615602019997,0
1.7619486415869348,-0.5097540716459454,0
1.916289756501911,-0.02523650433803049,0
0.6195760126503718,-1.6992765029057235,0
1.4145808550011176,1.1137127638334257,0
1.5294840118721256,-1.1765048251680332,0
1.2798542222807179,1.3213288004715253,0
-1.697290616480886,-0.7379771023772965,0
0.7839931916527693,1.7391300996397527,0
-1.6108618956095049,0.8470173156804839,0
-0.7466160931554493,-0.5207402690507432,1
-0.7180038001512908,0.41284433185680014,1
-1.376858190162601,-1.1145995275157574,0
0.18652556265675052,-0.7473131236214837,1
-0.6292663812541746,1.6541581820758153,0
-0.8255893879752801,0.14593636798710316,1
1.3861748407119725,1.0074855508073495,0
-1.0892199694317406,1.3874010788650832,0
-1.5543768810458143,1.0925263898043038,0
-1.6732097705545945,-0.44606777469437153,0
1.6925319297363994,0.349791972755142,0
0.30684859223461397,0.9040490306334237,1
1.198039374998053,1.2913315816897102,0
-0.2294253142122434,0.6845814974853011,1
0.15132063432096707,1.735421619186308,0
0.897165649735072,1.4959734572586547,0
-1.3685710436104093,-1.0675537992092174,0
0.47796368544296525,-1.7014564288415606,0
-0.24511609832184747,0.9046058395858436,1
0.9398583018477011,0.01362100405890674,1
0.05991272749357464,-1.7890216003065824,0
1.8944168855645915,0.08227715257046368,0
0.8944975973406143,-0.10496478670802865,1
-0.7875503776570737,-0.33276859598421654,1
-1.2957107941119308,-1.1959374751919971,0
-0.463662574361553,-0.7055941157163107,1
0.6373400670498394,0.5414636815780823,1
0.7343020952526341,-1.5447666724156395,0
-0.8214988681686725,0.22803997039610222,1
0.334639947421695,0.9005855399854205,1
0.6266138439992271,1.7206689826902966,0
1.690633837005211,-0.3761580759587117,0
1.0702860799994638,-1.5036369056994932,0
-0.33446018626716584,-1.8872577930565295,0
-1.3973703254540533,-0.9243777050069837,0
0.9006404061629605,-0.1996598666577235,1
-0.7596192983370932,-0.23444868270596486,1
-1.7655791828772511,-0.5175069961681443,0
1.0424180109501415,1.3628943608793826,0
1.6174555296653075,-0.3415946423121531,0
0.2191574671120976,-0.853246156013151,1
0.5733660593426845,-0.6788579916221621,1
1.6526082712915915,-0.8077454805341207,0
0.31679888838262377,-1.6635725729111057,0
0.5088063517115835,0.757807942961055,1
-0.9061611712388646,-0.19620837660092266,1
0.8620135916526387,-0.14816001572277057,1
-0.5523121752683613,1.851396484294365,0
-0.8690118550164949,-0.1406042049458883,1
-0.19595979357378088,0.8651641913007394,1
1.655731619452978,0.6666928504732456,0
-0.4061234018311962,0.7091969954397109,1
0.34767931989134193,-0.7700168953908327,1
1.441503655039558,0.7337405986296198,0
-0.8705269909083119,-0.35242489024848134,1
-0.028950932276903287,-0.862978808053267,1
-0.4920827162403061,-1.7046794162373056,0
-0.5763712275823147,0.5369736689999877,1
-1.2157930865586448,1.2277170220291256,0
0.5356691235273023,-0.3721905773933059,1
1.3730301691765505,-1.176064526929041,0
-0.5651812020125739,1.5046363493934898,0
-0.1799348057365913,0.7899374810504339,1
-0.5673784935828768,0.8284703226922885,1
-0.3015158241855658,-0.9359310914606801,1
-0.37626123755966806,1.6268429394451152,0
0.679284541922348,-0.5367272184749794,1
1.8918495938620152,-0.42451602063178584,0
-0.7823261770599612,0.4667145213265693,1
-1.6406668885703204,-1.116247494591155,0
1.1809178918271168,-1.0577474038568673,0
0.3716633382471772,0.915144389119297,1
-1.5412352797298758,1.0026188017822513,0
-0.6385255197180284,-0.45153717290832557,1
0.7491628727842006,-1.5399847735202181,0
0.13437110164347013,-0.891455800682794,1
-0.20210175110070333,0.8857126108116641,1
-1.69245859998365,0.2075425413558793,0
-0.6901744037870102,-0.16570268565476248,1
0.7094917822067929,-0.6387646835922731,1
1.0468183424865725,-0.06999537538949216,1
0.6665118783467867,-0.3758405729220234,1
0.9346439680660008,-0.5593790755441461,1
-0.5416159498914461,0.7027488988342572,1
-0.6676447253865718,-1.7362497829276602,0
-0.9575385170368531,-0.19770678569236036,1
0.053986132099196726,1.702882029245819,0
-1.4898856444165924,1.114850019541636,0
0.5898337600138587,-0.7410027492394714,1
0.3536231722176082,-0.745200155003829,1
0.7483961033701512,-0.3932189639413894,1
0.43414378838725814,-0.8576245764608413,1
-0.29371023348331615,0.801093833792473,1
-0.6371949408599316,0.5657756911636107,1
1.715815042314432,-0.9500449515414687,0
-0.38811895943893643,0.7142640804957683,1
-0.32731934455066397,-1.7281446507412268,0
-0.8702096758708776,0.0030762334131685647,1
-1.7837194176482039,0.5115787402756623,0
-0.4623600510099344,-0.6220867356293746,1
1.7885750875953936,-0.1484258522032793,0
1.6065206602349769,0.7149612465847422,0
-0.05245302247581111,-1.8053984459656245,0
-0.9131351374228551,-0.059219466415401975,1
-0.42244301496239134,1.8128244177711266,0
-0.04533346216290275,0.8953071760347112,1
-0.31828623511964677,0.7960959192472582,1
0.8180388850669176,-0.19377039687552483,1
-1.3670099652244878,-1.1083583171892357,0
0.867912304619233,-1.535206811095668,0
1.2990349105236902,-1.1846107937479937,0
-1.601913945156974,0.7717468330607502,0
0.6319291145156041,1.6202892019591602,0
0.882704100196755,-1.5449938057118033,0
-1.210793748763893,-1.4255308263431679,0
1.7538140609886597,0.6242447131664334,0
-0.7459626717851731,0.41255077377055066,1
-0.9556639586988823,0.15404515685565065,1
-1.8516240508844437,0.24812816388662653,0
0.8397691230718171,0.20910261383671042,1
-1.3549627379105171,-1.1321846415097785,0
0.5334626013592878,0.8222191281755817,1
1.5482784741883184,-0.8814941359446367,0
-1.5863439462495887,-0.6714254205256603,0
-0.825846570739979,-0.46920779922701195,1
0.17571402524896254,0.8678592364340326,1
-0.7512585530743798,-0.3827044129291679,1
1.6898988035877556,0.9226605343849865,0
-0.6111351120344194,1.6548777263531593,0
-1.5499839539162876,0.7118505692656318,0
0.7181275652763083,0.5260437221641923,1
-0.9166647854866419,-0.41283382192432905,1
0.9771429407271763,-0.1935842408519502,1
1.6187204087687248,0.8778224974959811,0
-0.19661609815963382,0.8901193196117102,1
-0.15877187141512353,-1.8227990994110241,0
-0.5198772600184269,-1.6651680815231789,0
-0.7046645166061499,0.4592626527639632,1
-0.5145503295220527,0.45329825685161595,1
-1.8073013272292275,-0.06775677014296787,0
0.6437376154326595,0.5269794279517872,1
-0.5319239454538991,-0.4129223878929542,1
1.5445184541850498,0.4950425377402401,0
-1.1803177272323162,1.452640136577183,0
-0.3457510938281184,0.9736272061555018,1
0.7264757330988535,-0.5292495147960196,1
1.0807570181707826,1.5421846885780868,0
0.38656180841885796,-0.7699695620510572,1
-0.9289038247150888,0.3143045799812732,1
-1.4952700160469814,-0.9406786921994726,0
0.972510164713981,1.5276124517804794,0
-0.13455428043371842,1.978764730116766,0
-0.6359444099384289,0.697987267922521,1
0.31840272783449985,-0.9213914243841023,1
-0.7417446822993029,0.4120302882041855,1
-0.7164958063454957,0.5395525263486343,1
0.0852780797663442,-0.7675341917162645,1
0.08045528674883082,-1.7292411365654974,0
0.3096484070328864,-0.8921638306522489,1
0.7370010407850605,0.3678187322864359,1
-0.32134499268821226,-0.9455078590005194,1
-0.8802308587519329,-1.6828961983868163,0
-1.5059470960010342,0.08451679194561874,0
0.4527188350504661,-0.7550982666328313,1
-0.3137156757915923,-0.8760923875467133,1
-0.4494083066061761,-0.8074010238537613,1
0.620416477170115,-0.6015698050824436,1
-0.766832268831627,-1.4993274957293754,0
0.8127877260930363,0.5150522447817063,1
0.403882456536008,-1.6698990944476595,0
1.4901183184500695,0.6437879260139682,0
-0.09244936901150887,-0.7710987728296272,1
-0.27071327388590777,-1.634697458906398,0
1.3333174242570554,1.316967702728232,0
0.4543206543436019,0.745754007826805,1
-0.797785708317403,-0.5204030071966748,1
-0.2601008903999234,-0.8755763295246827,1
1.6008848842270613,0.6845646245677082,0
-0.5348055376953744,0.6437408727610145,1
1.3999970188734931,1.084370369743305,0
-1.0828143357211655,-1.387605227937352,0
0.18595022068328704,-0.8868679579581736,1
1.8051485387986834,-0.14962991043533835,0
0.23918598976265734,-0.8628906131874784,1
-0.7729666850687056,1.5138750697849657,0
1.4540000215029891,-1.0014987530708261,0
1.7037725484999606,-0.38029323941945686,0
0.39362361620368136,-1.7528853694894448,0
0.022704501919360756,1.7769304955875482,0
0.3777317222904218,1.6931834878253442,0
0.3265727176113236,-0.732011607330707,1
-1.5029398812187555,0.7116516941933053,0
1.7404967345186333,0.1598292545798798,0
-0.3281285028258935,-1.6573753738709422,0
0.547333469292375,-0.6257339021912027,1
-1.1121495748809287,-1.488543021870547,0
0.03479437718881082,-1.800808285591482,0
-0.851892680749524,-0.1394516843559759,1
-1.750556145973704,-0.16636332199890502,0
0.39034868448958826,0.8605594677405578,1
-0.6293257114525672,-0.6316346603490397,1
0.5673572315754467,-0.4220059753423709,1
0.7486335387803204,0.5840931515156006,1
-0.9818593973496663,0.09685755488201907,1
0.9075300655842353,-0.5278869309227754,1
1.2958582306978512,-1.341478051483414,0
-0.15902005396754365,-0.813326506612965,1
1.868851897205964,0.0016572587436088386,0
-0.3855357292285744,0.8146576131838539,1
-0.9091367166178594,0.10176629450984921,1
0.9114605787169048,-1.586210941929005,0
0.20977551025681945,0.9401834958735577,1
-0.6805895356151355,0.4073510513583823,1
0.8544406368306138,-0.2181073260367741,1
-0.7585222725383212,0.4178433757695596,1
0.8118687184972694,-1.5638316145174984,0
-0.7890030004666757,0.2623197013820536,1
0.29226990438697903,0.6843165253134977,1
1.0172572301525808,0.15350695956450539,1
-1.7628759526924414,-0.8537718671818146,0
-0.6933003592996817,-1.6351293324540197,0
-0.22744472143974817,0.762730528058201,1
-0.35664358508450955,-0.9385851325873064,1
-1.8507871197563672,-0.34932937486541843,0
-0.09195889433536038,-0.8296199211927089,1
-0.7657131345656727,-0.08343116049230134,1
-0.8514689616684201,-0.24606049157249837,1
0.7620792952965347,0.3865244937958327,1
0.8844794754310201,0.34326172762530294,1
0.7412611037680653,-0.4693450715664913,1
1.497121247237078,-0.882741173099619,0
1.3410412060914154,-1.23012442811959,0
-0.8861681417298604,-0.1944616856838334,1
0.41900596967483705,0.7643508727435184,1
0.2772219337171341,-0.712574865831108,1
1.012509807544966,-1.3570985779831877,0
-0.9078729842026516,1.4412146314643282,0
1.7866470380704949,-0.5293479512980964,0
1.4922104314682976,-1.1397139325965637,0
0.7809605162738953,0.6274645320487189,1
-1.3870390866608955,-0.8753759952555124,0
0.6205049652772172,0.9112207438815266,1
-0.8533772502330974,1.5401703444274415,0
-1.7357127820923826,-0.6596950401726683,0
-0.7163410962451691,-0.33837860611587034,1
-0.9757573387731352,1.6184103371858183,0
-0.7751310186702947,0.2982725315985043,1
0.1310188664122686,-0.9005856149502068,1
-1.0790782873699092,-1.5483137580007023,0
0.3715766497475745,-0.8443662380082128,1
-1.5686589653096437,-0.717601589276219,0
-0.7470308158042444,-0.650128925109134,1
0.7455725852150235,-0.33107373553781827,1
-0.527858225121423,0.6892619147575726,1
0.08671348821169099,-0.7783551318700149,1
-0.6789999149259982,-0.4482263987163873,1
-0.08819250688669121,-1.073443644398885,1
